FIRE_NO,VERSION_NO,FIRE_YEAR,FIRE_CAUSE,FIRELABEL,SIZE_HA,SOURCE,TRACK_DATE,LOAD_DATE,FIRE_DATE,METHOD,FCODE,SHAPE,OBJECTID,AREA_SQM,FEAT_LEN,X,Y
33,,1945,Person,1945-33,1.7,linens,,20070517130606,19450529,digitised,JA70003000,,1833729,17896.5728,548.9933,,
333,,1945,Lightning,1945-333,29.8,linens,,20070517130606,19450803,digitised,JA70003000,,1833730,298063.3456,2238.9831,,
341,,1945,Lightning,1945-341,85.9,linens,,20070517130606,19450724,digitised,JA70003000,,1833731,859518.0574,3812.4156000000003,,
58,,1945,Person,1945-58,705.5,linens,,20070517130648,19450527,digitised,JA70003000,,1833810,7055900.8676,20599.8012,,
580,,1945,Lightning,1945-580,208,linens,,20070517130606,19450809,digitised,JA70003000,,1833811,2080005.2424,8386.5964,,
599,,1945,Lightning,1945-599,272.1,linens,,20070517130606,19450802,digitised,JA70003000,,1833812,2721570.069,6285.5097000000005,,
600,,1945,Lightning,1945-600,437.1,linens,,20070517130606,19450816,digitised,JA70003000,,1833813,4371658.096,10478.6319,,
1a,,1946,Person,1946-1a,10,linens,,20070517130605,20070516,digitised,JA70003000,,1833905,100452.1998,2092.6722,,
2,,1946,Person,1946-2,39.6,linens,,20070517130605,20070516,digitised,JA70003000,,1833906,396641.1881,2637.6561,,
2,,1946,Person,1946-2,2.7,linens,,20070517130605,20070516,digitised,JA70003000,,1833907,27925.7203,641.7999,,
2,,1946,Person,1946-2,20.5,linens,,20070517130605,20070516,digitised,JA70003000,,1833908,205313.5008,2364.0655,,
203,,1946,Lightning,1946-203,171.1,linens,,20070517130604,19460729,digitised,JA70003000,,1833909,1711257.6633,9597.8928,,
20a,,1946,Person,1946-20a,48.800000000000004,linens,,20070517130605,20070516,digitised,JA70003000,,1833910,488598.7785,2617.4067,,
212,,1946,Lightning,1946-212,0.6,linens,,20070517130604,19460728,digitised,JA70003000,,1833911,6255.6966,291.6854,,
370,,1946,Lightning,1946-370,2.5,linens,,20070517130604,19460812,digitised,JA70003000,,1834010,25432.8565,629.6354,,
375,,1946,Person,1946-375,1.7,linens,,20070517130604,19460818,digitised,JA70003000,,1834011,17103.6584,507.98830000000004,,
376,,1946,Lightning,1946-376,276.1,linens,,20070517130604,19460905,digitised,JA70003000,,1834012,2761032.771,7615.2421,,
377,,1946,Lightning,1946-377,96.5,linens,,20070517130604,19460905,digitised,JA70003000,,1834013,965817.7962,4192.3105000000005,,
377,,1946,Lightning,1946-377,23.6,linens,,20070517130605,19460813,digitised,JA70003000,,1834014,236928.6946,2451.0861,,
378,,1946,Person,1946-378,81.8,linens,,20070517130605,19460820,digitised,JA70003000,,1834015,818292.4533,4943.4133,,
379,,1946,Lightning,1946-379,16.7,linens,,20070517130605,19460824,digitised,JA70003000,,1834016,167637.4126,1730.0631,,
344,,1945,Lightning,1945-344,104.7,linens,,20070517130606,19450814,digitised,JA70003000,,1833732,1047369.2264,4752.1647,,
344,,1945,Lightning,1945-344,130.6,linens,,20070517130648,19450803,digitised,JA70003000,,1833733,1306956.0605,5474.3707,,
344,,1945,Lightning,1945-344,5.5,linens,,20070517130648,19450803,digitised,JA70003000,,1833734,55667.683600000004,897.9685000000001,,
354,,1945,Lightning,1945-354,902.8000000000001,linens,,20070517130605,19450706,digitised,JA70003000,,1833735,9028946.6969,13692.9453,,
356,,1945,Lightning,1945-356,33.3,linens,,20070517130606,19450803,digitised,JA70003000,,1833736,333198.8125,2231.2361,,
357,,1945,Lightning,1945-357,89.9,linens,,20070517130605,19450803,digitised,JA70003000,,1833737,899572.5589,3830.0105000000003,,
606,,1945,Lightning,1945-606,1546.5,linens,,20070517130606,19450813,digitised,JA70003000,,1833814,15465131.6654,21683.1226,,
61,,1945,Person,1945-61,38.7,linens,,20070517130606,19450529,digitised,JA70003000,,1833815,387917.6149,2421.9668,,
62,,1945,Person,1945-62,29.2,linens,,20070517130606,19450529,digitised,JA70003000,,1833816,292278.4115,2364.4646000000002,,
64,,1945,Person,1945-64,365.7,linens,,20070517130605,19450823,digitised,JA70003000,,1833817,3657608.6348,8023.2480000000005,,
65,,1945,Person,1945-65,74.10000000000001,linens,,20070517130605,19450622,digitised,JA70003000,,1833818,741218.9056,4187.588400000001,,
6b,,1945,Person,1945-6b,25.2,linens,,20070517130606,19450505,digitised,JA70003000,,1833819,252378.4137,2455.7358,,
213,,1946,Person,1946-213,103.7,linens,,20070517130605,19460805,digitised,JA70003000,,1833912,1037590.6529,5531.93,,
214,,1946,Lightning,1946-214,364.7,linens,,20070517130605,19460727,digitised,JA70003000,,1833913,3647384.474,9979.9107,,
214,,1946,Lightning,1946-214,13.6,linens,,20070517130605,19460727,digitised,JA70003000,,1833914,136165.56,1349.9892,,
214,,1946,Lightning,1946-214,19.900000000000002,linens,,20070517130605,19460727,digitised,JA70003000,,1833915,199542.5738,1819.9283,,
214,,1946,Lightning,1946-214,23.5,linens,,20070517130605,19460727,digitised,JA70003000,,1833916,235089.3377,2058.0288,,
216,,1946,Person,1946-216,0.9,linens,,20070517130605,19460728,digitised,JA70003000,,1833917,9070.1506,358.1864,,
37a,,1946,Person,1946-37a,227.3,linens,,20070517130604,20070516,digitised,JA70003000,,1834017,2273795.3167,5496.341600000001,,
38,,1946,Person,1946-38,66.8,linens,,20070517130605,19460511,digitised,JA70003000,,1834018,668932.4189,3919.6858,,
38,,1946,Person,1946-38,12.700000000000001,linens,,20070517130605,19460511,digitised,JA70003000,,1834019,127377.4967,1427.0247000000002,,
38,,1946,Person,1946-38,17.900000000000002,linens,,20070517130605,19460511,digitised,JA70003000,,1834020,179384.94,1678.4639,,
38,,1946,Person,1946-38,10.700000000000001,linens,,20070517130605,19460511,digitised,JA70003000,,1834021,107347.6976,1294.2752,,
383,,1946,Person,1946-383,10.200000000000001,linens,,20070517130604,19460821,digitised,JA70003000,,1834022,102985.3015,1535.7615,,
383,,1946,Person,1946-383,20.2,linens,,20070517130604,19460821,digitised,JA70003000,,1834023,202291.2852,2107.3295000000003,,
383,,1946,Person,1946-383,67.5,linens,,20070517130604,19460905,digitised,JA70003000,,1834024,675173.9873,3924.4897,,
358,,1945,Lightning,1945-358,2268.5,linens,,20070517130606,19450811,digitised,JA70003000,,1833738,22685813.3538,31193.5423,,
36,,1945,Person,1945-36,43.4,linens,,20070517130606,19450527,digitised,JA70003000,,1833739,434512.5418,3382.1489,,
362,,1945,Person,1945-362,112.9,linens,,20070517130605,19450819,digitised,JA70003000,,1833740,1129750.5679,5174.6789,,
364,,1945,Person,1945-364,87.5,linens,,20070517130605,19450808,digitised,JA70003000,,1833741,875459.9906,4546.1441,,
37,,1945,Person,1945-37,83.7,linens,,20070517130606,19450522,digitised,JA70003000,,1833742,837755.196,3736.8346,,
80,,1945,Lightning,1945-80,3049.6,linens,,20070517130606,19450713,digitised,JA70003000,,1833820,30496551.4841,30458.5229,,
84,,1945,Person,1945-84,5.4,linens,,20070517130605,19450812,digitised,JA70003000,,1833821,54567.640100000004,891.3631,,
84,,1945,Person,1945-84,18,linens,,20070517130605,19450812,digitised,JA70003000,,1833822,180694.0384,1651.5289,,
84,,1945,Person,1945-84,16.1,linens,,20070517130605,19450812,digitised,JA70003000,,1833823,161821.6051,1543.1259,,
84,,1945,Person,1945-84,22.900000000000002,linens,,20070517130605,19450812,digitised,JA70003000,,1833824,229671.1451,1758.6656,,
84,,1945,Person,1945-84,7.6000000000000005,linens,,20070517130605,19450812,digitised,JA70003000,,1833825,76805.6286,1129.1587,,
84,,1945,Person,1945-84,10.4,linens,,20070517130605,19450812,digitised,JA70003000,,1833826,104759.3925,1242.3677,,
219,,1946,Lightning,1946-219,11.9,linens,,20070517130604,19460728,digitised,JA70003000,,1833918,119991.8579,1481.7911000000001,,
225,,1946,Lightning,1946-225,66.1,linens,,20070517130605,19460804,digitised,JA70003000,,1833919,661726.7485,3411.0257,,
23,,1946,Person,1946-23,9.1,linens,,20070517130604,20070516,digitised,JA70003000,,1833920,91507.4561,1225.9379000000001,,
23,,1946,Person,1946-23,6,linens,,20070517130605,19460507,digitised,JA70003000,,1833921,60136.1591,918.9425,,
230,,1946,Person,1946-230,0.9,linens,,20070517130605,19460731,digitised,JA70003000,,1833922,9668.652600000001,430.5649,,
230,,1946,Person,1946-230,362.6,linens,,20070517130605,19460808,digitised,JA70003000,,1833923,3626886.3625,9057.1361,,
232,,1946,Lightning,1946-232,15.6,linens,,20070517130604,19460801,digitised,JA70003000,,1833924,156697.6158,1689.2369,,
233,,1946,Person,1946-233,25.900000000000002,linens,,20070517130605,19460805,digitised,JA70003000,,1833925,259650.6234,2238.5836,,
234,,1946,Person,1946-234,2.6,linens,,20070517130605,19460728,digitised,JA70003000,,1833926,26881.1663,617.4303,,
386,,1946,Lightning,1946-386,237.1,linens,,20070517130604,19460905,digitised,JA70003000,,1834025,2371485.7647,6561.4651,,
388,,1946,Lightning,1946-388,14.1,linens,,20070517130604,19460819,digitised,JA70003000,,1834026,141070.2351,1477.1311,,
395,,1946,Lightning,1946-395,35.5,linens,,20070517130604,19460822,digitised,JA70003000,,1834027,355393.6327,2453.8629,,
396a,,1946,Lightning,1946-396a,1.5,linens,,20070517130604,19460819,digitised,JA70003000,,1834028,15756.2912,591.4708,,
397,,1946,Lightning,1946-397,60.4,linens,,20070517130648,19460820,digitised,JA70003000,,1834029,604712.5574,4534.4376,,
397,,1946,Lightning,1946-397,148.70000000000002,linens,,20070517130648,19460820,digitised,JA70003000,,1834030,1487656.3474,5460.4336,,
37,,1945,Person,1945-37,281.5,linens,,20070517130606,19450522,digitised,JA70003000,,1833743,2815323.1104,8712.3956,,
37,,1945,Person,1945-37,29.3,linens,,20070517130606,19450522,digitised,JA70003000,,1833744,293531.7043,2788.0904,,
37,,1945,Person,1945-37,63.2,linens,,20070517130606,19450522,digitised,JA70003000,,1833745,632172.8425,3164.0574,,
370,,1945,Person,1945-370,269,linens,,20070517130605,19450814,digitised,JA70003000,,1833746,2690658.6282,7307.3932,,
372a,,1945,Lightning,1945-372a,228.70000000000002,linens,,20070517130605,19450813,digitised,JA70003000,,1833747,2287667.3689,7216.3910000000005,,
374,,1945,Lightning,1945-374,24,linens,,20070517130606,19450809,digitised,JA70003000,,1833748,240846.3985,2164.0614,,
89,,1945,Lightning,1945-89,61.300000000000004,linens,,20070517130605,19450710,digitised,JA70003000,,1833827,613898.0899,3454.4522,,
95,,1945,Person,1945-95,1020.6,linens,,20070517130606,19450727,digitised,JA70003000,,1833828,10206447.0843,17283.7023,,
98,,1945,Person,1945-98,453.6,linens,,20070517130606,19450711,digitised,JA70003000,,1833829,4536631.3148,9739.7623,,
236,,1946,Person,1946-236,32.5,linens,,20070517130605,19460730,digitised,JA70003000,,1833927,325736.6989,2413.4756,,
236,,1946,Lightning,1946-236,19.1,linens,,20070517130605,19460729,digitised,JA70003000,,1833928,191693.7643,1732.5416,,
237,,1946,Person,1946-237,8.6,linens,,20070517130605,19460726,digitised,JA70003000,,1833929,86911.9937,1090.343,,
237,,1946,Person,1946-237,9.3,linens,,20070517130605,19460726,digitised,JA70003000,,1833930,93577.125,1109.8473000000001,,
237,,1946,Person,1946-237,20.8,linens,,20070517130605,19460726,digitised,JA70003000,,1833931,208043.2597,2033.8136000000002,,
237,,1946,Person,1946-237,7.2,linens,,20070517130605,19460726,digitised,JA70003000,,1833932,72526.6372,998.9006,,
237,,1946,Person,1946-237,23.6,linens,,20070517130605,19460726,digitised,JA70003000,,1833933,236083.6772,2207.5771,,
237,,1946,Person,1946-237,11,linens,,20070517130605,19460726,digitised,JA70003000,,1833934,110918.5931,1388.4182,,
237,,1946,Person,1946-237,10.200000000000001,linens,,20070517130605,19460726,digitised,JA70003000,,1833935,102094.2071,1160.0919000000001,,
239,,1946,Person,1946-239,49.800000000000004,linens,,20070517130605,19460723,digitised,JA70003000,,1833936,498765.5391,3542.3344,,
24,,1946,Person,1946-24,1,linens,,20070517130605,19460509,digitised,JA70003000,,1833937,10022.9529,369.04490000000004,,
240,,1946,Lightning,1946-240,56.300000000000004,linens,,20070517130605,19460809,digitised,JA70003000,,1833938,563131.8846,3920.0931,,
4,,1946,Person,1946-4,169.3,linens,,20070517130604,20070516,digitised,JA70003000,,1834031,1693269.6974,7545.0136,,
40,,1946,Person,1946-40,0.3,linens,,20070517130604,20070516,digitised,JA70003000,,1834032,3726.53,226.77870000000001,,
40,,1946,Person,1946-40,4.7,linens,,20070517130605,19460508,digitised,JA70003000,,1834033,47462.7527,990.2234000000001,,
400,,1946,Person,1946-400,19.2,linens,,20070517130604,19460820,digitised,JA70003000,,1834034,192909.0682,2043.6146,,
405,,1946,Lightning,1946-405,16,linens,,20070517130604,19460822,digitised,JA70003000,,1834035,160290.5808,1750.5072,,
405,,1946,Lightning,1946-405,50.5,linens,,20070517130605,19460826,digitised,JA70003000,,1834036,505700.515,3361.9443,,
374,,1945,Person,1945-374,3864.9,linens,,20070517130606,19450816,digitised,JA70003000,,1833749,38649264.3539,27925.265,,
379,,1945,Lightning,1945-379,1006.3000000000001,linens,,20070517130606,19450813,digitised,JA70003000,,1833750,10063204.9202,15890.4326,,
381,,1945,Lightning,1945-381,102.60000000000001,linens,,20070517130606,19450803,digitised,JA70003000,,1833751,1026730.0654,4330.785,,
99,,1945,Lightning,1945-99,904,linens,,20070517130606,19450711,digitised,JA70003000,,1833830,9040558.9831,15490.384600000001,,
100,,1946,Person,1946-100,2.6,linens,,20070517130605,20070516,digitised,JA70003000,,1833831,26194.7413,600.414,,
101,,1946,Person,1946-101,196.9,linens,,20070517130605,20070516,digitised,JA70003000,,1833832,1969548.9059,6684.8777,,
102a,,1946,Person,1946-102a,525.6,linens,,20070517130605,20070516,digitised,JA70003000,,1833833,5256539.4303,10285.8434,,
103,,1946,Person,1946-103,473.6,linens,,20070517130605,20070516,digitised,JA70003000,,1833834,4736272.6147,9831.5527,,
241,,1946,Lightning,1946-241,24.1,linens,,20070517130605,19460729,digitised,JA70003000,,1833939,241083.0127,2030.2903000000001,,
242,,1946,Lightning,1946-242,25.2,linens,,20070517130604,19460728,digitised,JA70003000,,1833940,252692.7141,1953.6593,,
244,,1946,Person,1946-244,532.8,linens,,20070517130605,20070516,digitised,JA70003000,,1833941,5328622.0277,8622.283300000001,,
24a,,1946,Person,1946-24a,48.9,linens,,20070517130604,19460509,digitised,JA70003000,,1833942,489694.4589,2570.9151,,
25,,1946,Person,1946-25,5.1000000000000005,linens,,20070517130604,20070516,digitised,JA70003000,,1833943,51366.5458,834.8776,,
254,,1946,Person,1946-254,65.4,linens,,20070517130604,19460802,digitised,JA70003000,,1833944,654354.3177,3360.655,,
255,,1946,Person,1946-255,3,linens,,20070517130604,19460802,digitised,JA70003000,,1833945,30377.1107,646.2616,,
25b,,1946,Person,1946-25b,0.4,linens,,20070517130605,19460510,digitised,JA70003000,,1833946,4758.1956,268.91130000000004,,
26,,1946,Person,1946-26,7.5,linens,,20070517130604,19460510,digitised,JA70003000,,1833947,75570.3181,1115.7952,,
406,,1946,Lightning,1946-406,57.1,linens,,20070517130604,19460820,digitised,JA70003000,,1834037,571539.0171,4922.6900000000005,,
407,,1946,Lightning,1946-407,20.1,linens,,20070517130605,19460812,digitised,JA70003000,,1834038,201959.1734,2094.3234,,
408,,1946,Lightning,1946-408,124.9,linens,,20070517130604,19460820,digitised,JA70003000,,1834039,1248995.4018,10089.5471,,
409,,1946,Person,1946-409,190.8,linens,,20070517130605,19460822,digitised,JA70003000,,1834040,1908377.3448,6268.1269,,
412,,1946,Lightning,1946-412,26.900000000000002,linens,,20070517130604,19460821,digitised,JA70003000,,1834041,269424.1061,1873.6424000000002,,
418,,1946,Person,1946-418,227.9,linens,,20070517130605,19460819,digitised,JA70003000,,1834042,2279631.5883,7776.4524,,
382,,1945,Lightning,1945-382,327.90000000000003,linens,,20070517130606,19450815,digitised,JA70003000,,1833752,3279786.5663,9425.3492,,
385,,1945,Person,1945-385,43.300000000000004,linens,,20070517130605,19450821,digitised,JA70003000,,1833753,433289.9023,2766.2123,,
388,,1945,Lightning,1945-388,11.6,linens,,20070517130606,19450816,digitised,JA70003000,,1833754,116103.2975,1437.9101,,
388,,1945,Lightning,1945-388,27.6,linens,,20070517130606,19450816,digitised,JA70003000,,1833755,276492.6038,2432.3703,,
392,,1945,Lightning,1945-392,64.1,linens,,20070517130606,19450827,digitised,JA70003000,,1833756,641128.8024,3396.264,,
394,,1945,Lightning,1945-394,401.90000000000003,linens,,20070517130605,19450817,digitised,JA70003000,,1833757,4019026.8757,8846.0052,,
103,,1946,Person,1946-103,20.8,linens,,20070517130605,19460804,digitised,JA70003000,,1833835,208864.5754,1770.9571,,
103,,1946,Person,1946-103,38.800000000000004,linens,,20070517130605,19460804,digitised,JA70003000,,1833836,388393.6587,3480.6381,,
104,,1946,Person,1946-104,2947.8,linens,,20070517130648,20070516,digitised,JA70003000,,1833837,29478453.2347,28432.430099999998,,
105a,,1946,Person,1946-105a,197.1,linens,,20070517130605,20070516,digitised,JA70003000,,1833838,1971780.6712,7230.8653,,
106a,,1946,Person,1946-106a,29.7,linens,,20070517130604,19460530,digitised,JA70003000,,1833839,297438.0575,2824.8049,,
108,,1946,Lightning,1946-108,140,linens,,20070517130605,20070516,digitised,JA70003000,,1833840,1400309.2807,5261.4383,,
108,,1946,Lightning,1946-108,11.3,linens,,20070517130605,19460517,digitised,JA70003000,,1833841,113892.3139,1577.6453000000001,,
26,,1946,Person,1946-26,307.7,linens,,20070517130604,19460516,digitised,JA70003000,,1833948,3077030.2316,6944.431100000001,,
26,,1946,Person,1946-26,3.4,linens,,20070517130604,19460516,digitised,JA70003000,,1833949,34567.4167,912.0769,,
26,,1946,Person,1946-26,1.7,linens,,20070517130604,19460516,digitised,JA70003000,,1833950,17278.3917,487.3967,,
26,,1946,Person,1946-26,9.9,linens,,20070517130605,19460509,digitised,JA70003000,,1833951,99120.7952,1313.5819000000001,,
264,,1946,Person,1946-264,69.9,linens,,20070517130605,19460803,digitised,JA70003000,,1833952,699857.631,3731.6385,,
265,,1946,Lightning,1946-265,1.2,linens,,20070517130604,19460704,digitised,JA70003000,,1833953,12562.1642,504.3904,,
267,,1946,Person,1946-267,12.200000000000001,linens,,20070517130605,19460814,digitised,JA70003000,,1833954,122580.5275,1671.7841,,
419,,1946,Person,1946-419,821.9,linens,,20070517130648,19460817,digitised,JA70003000,,1834043,8219160.5084,15387.3639,,
41b,,1946,Person,1946-41b,10.6,linens,,20070517130605,19460515,digitised,JA70003000,,1834044,106149.4163,1537.9930000000002,,
420,,1946,Person,1946-420,99.5,linens,,20070517130605,19460817,digitised,JA70003000,,1834045,995871.3131,5509.5942000000005,,
